13 8

5
7637,135774						6943,30499						7911,070297						11815,08053						19499,27417						22524,09267						21873,43197						12567,26189						13778,13488						16001,93486						16080,22377						16386,51333						15778,84912					
39651,62125						36049,28704						41073,87539						61343,29831						101239,2416						116943,9457						113565,7484						65248,5858						71535,3769						83081,23346						83487,70553						85077,94538						81922,98365					
43373,51973						39433,05251						44929,27372						67101,28554						110742,0606						127920,8864						124225,5947						71373,14274						78250,04333						90879,65144						91324,27701						93063,78468						89612,68254					
14917,37717						13562,13932						15452,44486						23078,02529						38087,31912						43995,60199						42724,68691						24547,23751						26912,39765						31256,07621						31408,99548						32007,26125						30820,32986					
46067,13838						41881,95696						47719,5091						71268,46576						117619,4568						135865,1364						131940,3566						75805,61742						83109,59306						96523,53567						96995,77374						98843,30978						95177,8844					
45630,48543						41484,97376						47267,19396						70592,93898						116504,5866						134577,3223						130689,744						75087,0847						82321,82872						95608,62565						96076,38756						97906,4115						94275,7293					
35812,60892						32559,04747						37097,16248						55404,12934						91437,40543						105621,6029						102570,4778						58931,31257						64609,42569						75037,4292						75404,54724						76840,82238						73991,31946					
11344,39502						10313,76119						11751,3043						17550,42003						28964,71601						33457,85806						32491,35017						18667,7293						20466,39072						23769,67956						23885,9719						24340,94217						23438,30235					
10259,07266						9327,039944						10627,05279						15871,36503						26193,6512						30256,93273						29382,89101						16881,78092						18508,36376						21495,62576						21600,79237						22012,23547						21195,95153					
17520,63642						15928,89349						18149,07977						27105,41443						44734,00806						51673,35636						50180,65153						28831,0216						31608,93024						36710,63223						36890,23773						37592,90797						36198,84297					
39140,25774						35584,38071						40544,16991						60552,19007						99933,61902						115435,7888						112101,1581						64407,11337						70612,82745						82009,78392						82411,01397						83980,74543						80866,47138					
43419,96143						39475,275						44977,38122						67173,13347						110860,6364						128057,8562						124358,6078						71449,56472						78333,82867						90976,95979						91422,06144						93163,43167						89708,6343					
38560,74608						35057,51746						39943,87189						59655,6528						98453,9993						113726,6436						110441,3855						63453,50001						69567,33212						80795,54497						81190,83439						82737,32437						79669,16033					
26598,47452						24182,01357						27552,52859						41149,34285						67911,70965						78446,4913						76180,38232						43769,02614						47986,23209						55731,24129						56003,90447						57070,64406						54954,28244					
40801,55815						37094,75262						42265,05908						63122,31566						104175,2815						120335,4378						116859,2694						67140,86041						73609,97477						85490,67279						85908,93296						87545,29136						84298,83257					
46283,19324						42078,38332						47943,31359						71602,71485						118171,0921						136502,3439						132559,1569						76161,14575						83499,37703						96976,23103						97450,6839						99306,88488						95624,26866					
48261,50874						43876,96963						49992,58879						74663,28069						123222,1632						142336,9608						138225,2273						79416,55585						87068,45037						101121,3551						101616,0879						103551,6298						99711,60488					
46732,46622						42486,84003						48408,70142						72297,76553						119318,184						137827,3781						133845,9144						76900,44531						84309,90912						97917,58353						98396,64194						100270,8611						96552,49761					
41604,19189						37824,4674						43096,4823						64364,0354						106224,5806						122702,6337						119158,0834						68461,63154						75058,00402						87172,4149						87598,90294						89267,4512						85957,12923					
42659,22618						38783,65224						44189,35935						65996,23306						108918,3133						125814,2309						122179,7948						70197,7395						76961,38838						89383,00673						89820,31002						91531,17074						88136,90282					
41328,06569						37573,42716						42810,45179						63936,85257						105519,5701						121888,2588						118367,2335						68007,25304						74559,84553						86593,85331						87017,51075						88674,98489						85386,63346					
8372,126169						7611,521797						8672,42388						12952,15219						21375,86504						24691,78908						23978,50944						13776,72275						15104,12896						17541,94524						17627,76861						17963,53517						17297,38996					
12249,50338						11136,64081						12688,87777						18950,67381						31275,65517						36127,2809						35083,66054						20157,12718						22099,29414						25666,13466						25791,70534						26282,97525						25308,31865					
25817,04243						23471,57427						26743,0675						39940,42325						65916,54299						76141,82507						73942,29172						42483,1433						46576,45267						54093,92256						54358,57521						55393,97523						53339,78985					
27221,90388						24748,80461						28198,31957						42113,82328						69503,46083						80285,16236						77965,9391						44794,90812						49110,9592						57037,5001						57316,55411						58408,29651						56242,33047					
43580,99298						39621,67689						45144,18877						67422,25838						111271,7851						128532,7842						124819,8164						71714,54961						78624,34523						91314,36591						91761,1183						93508,94675						90041,33659					
41031,24265						37303,57038						42502,98208						63477,65055						104761,7161						121012,8429						117517,1061						67518,81693						74024,34792						85971,92603						86392,54072						88038,11069						84773,37658					
39811,1384						36194,31212						41239,11422						61590,08035						101646,5237						117414,4073						114022,6196						65511,07868						71823,16133						83415,46648						83823,57378						85420,21111						82252,55707					
38434,04101						34942,32349						39812,62206						59459,63289						98130,49359						113352,9542						110078,491						63245,00092						69338,74385						80530,06241						80924,05296						82465,4614						79407,37891					
44110,02453						40102,64613						45692,19602						68240,70007						112622,5181						130093,0492						126335,0095						72585,09562						79578,76954						92422,83493						92875,01047						94644,05588						91134,35224					
48111,07801						43740,20548						49836,7623						74430,55586						122838,0807						141893,2976						137794,3804						79169,01509						86797,05873						100806,1607						101299,3514						103228,8602						99400,80463					
43773,827						39796,99202						45343,93951						67720,5835						111764,1324						129101,5068						125372,1101						72031,86696						78972,23654						91718,4071						92167,13625						93922,69836						90439,74496					
45997,47582						41818,62322						47647,34784						71160,69386						117441,5931						135659,6817						131740,8369						75690,98445						82983,91505						96377,57314						96849,0971						98693,8393						95033,95677					
48756,21381						44326,73095						50505,03831						75428,61739						124485,2532						143795,9872						139642,1064						80230,61604						87960,94639						102157,9006						102657,7046						104613,0868						100733,6997					
42103,94497						38278,81812						43614,1609						65137,18166						107500,5592						124176,5482						120589,4204						69283,99847						75959,60714						88219,53735						88651,1484						90339,7394						86989,65356					
12542,28802						11402,82608						12992,16423						19403,62818						32023,19823						36990,78634						35922,22162						20638,91791						22627,50607						26279,60033						26408,17237						26911,1845						25913,23189					
19130,95192						17392,91245						19817,15527						29596,66348						48845,49491						56422,63626						54792,73746						31480,8706						34514,09583						40084,69345						40280,80643						41048,05884						39525,86582					
34110,41963						31011,50141						35333,91778						52770,74633						87091,34472						100601,361						97695,25715						56130,28097						61538,51084						71470,86669						71820,53544						73188,54378						70474,479					
41677,38805						37891,01372						43172,30391						64477,274						106411,4663						122918,5101						119367,7236						68582,07922						75190,057						87325,78132						87753,0197						89424,50351						86108,35754					
46523,47857						42296,83882						48192,21764						71974,44982						118784,5929						137211,0139						133247,3553						76556,54641						83932,87509						97479,69596						97956,61202						99822,44971						96120,7147					
43644,09312						39679,04441						45209,55223						67519,87785						111432,8935						128718,8845						125000,5408						71818,38382						78738,18401						91446,57834						91893,97758						93644,33668						90171,70582					
49435,67609						44944,46434						51208,87205						76479,78392						126220,0687						145799,9153						141588,1464						81348,70279						89186,76234						103581,564						104088,3333						106070,9655						102137,5156					
50231,74741						45668,2129						52033,49746						77711,35124						128252,6125						148147,7569						143868,165						82658,67517						90622,95235						105249,5561						105764,4859						107779,0448						103782,2538					
41279,09998						37528,90997						42759,72975						63861,09986						105394,55						121743,8449						118226,9914						67926,6777						74471,50664						86491,25646						86914,41195						88569,92231						85285,46693					
40826,7982						37117,69963						42291,20447						63161,36345						104239,7248						120409,8779						116931,5591						67182,39409						73655,51028						85543,55776						85962,07667						87599,44733						84350,98026					
45408,87775						41283,49905						47037,63748						70250,09938						115938,7738						133923,738						130055,04						74722,41896						81922,02693						95144,29559						95609,78578						97430,92208						93817,87255					
43087,29751						39172,83346						44632,78506						66658,48359						110011,2728						127076,7354						123405,8289						70902,15077						77733,67064						90279,93586						90721,62734						92449,65599						89021,3277					
49051,01765						44594,75197						50810,4164						75884,69559						125237,9517						144665,4479						140486,4506						80715,72946						88492,80115						102775,5971						103278,4231						105245,6285						101342,7847					
34399,16585						31274,01515						35633,02097						53217,45306						87828,57685						101452,956						98522,25187						56605,4263						62059,43708						72075,87077						72428,49948						73808,08807						71071,04862					
13578,64467						12345,03014						14065,6937						21006,93047						34669,24291						40047,29782						38890,43867						22344,29094						24497,19415						28451,05729						28590,2531						29134,82861						28054,41619					
18543,86824						16859,1651						19209,01364						28688,41186						47346,54218						54691,15898						53111,27792						30514,79712						33454,93985						38854,589						39044,68374						39788,39099						38312,91047					
36512,76804						33195,59741						37822,43543						56487,31505						93225,06445						107686,5719						104575,7954						60083,45694						65872,58076						76504,45833						76878,75376						78343,10898						75437,89648					
32918,07944						29927,48486						34098,80984						50926,1287						84047,04004						97084,80951						94280,28945						54168,22977						59387,4133						68972,5806						69310,02658						70630,21577						68011,02196					
38223,53895						34750,94546						39594,56956						59133,97431						97593,03591						112732,1235						109475,5945						62898,61						68958,97769						80089,00174						80480,83442						82013,80061						78972,46715					
29610,11786						26920,05029						30672,19581						45808,52524						75601,09228						87328,68688						84805,99506						48724,82523						53419,52925						62041,47616						62345,01195						63532,53437						61176,54524					
18402,01914						16730,20293						19062,07658						28468,96328						46984,37046						54272,80549						52705,00953						30281,37782						33199,03028						38557,37545						38746,01609						39484,03444						38019,84043					
47769,32767						43429,50302						49482,7538						73901,84877						121965,5175						140885,3784						136815,5772						78606,64902						86180,50791						100090,0982						100579,7855						102495,5884						98694,72486					
47835,96141						43490,08312						49551,77761						74004,93494						122135,648						141081,9003						137006,4222						78716,29795						86300,72166						100229,7145						100720,0849						102638,5601						98832,39477					
38265,94224						34789,49643						39638,49381						59199,5746						97701,30077						112857,1829						109597,0413						62968,38658						69035,47735						80177,84849						80570,11585						82104,78264						79060,07527					
41716,76253						37926,81105						43213,09071						64538,18855						106511,998						123034,6367						119480,4956						68646,87177						75261,0924						87408,28188						87835,92388						89508,98683						86189,70794					
32734,33184						29760,43066						33908,47144						50641,86078						83577,89232						96542,88541						93754,02008						53865,86455						59055,91478						68587,57801						68923,14037						70235,96031						67631,38675					
45726,39764						41572,17238						47366,54641						70741,32059						116749,4714						134860,1947						130964,445						75244,9127						82494,86366						95809,58854						96278,33365						98112,20418						94473,89054					
42112,02179						38286,16116						43622,52742						65149,67695						107521,1811						124200,369						120612,5531						69297,28925						75974,1785						88236,46054						88668,15438						90357,06931						87006,34082					
